timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb
2025-07-29 10:58:37.026039,11.33,2400.0,48.05,8.31,0.93,0.53,1.44,1.36
2025-07-29 10:59:37.026039,27.53,2400.0,25.07,11.99,0.23,2.97,1.13,0.08
2025-07-29 11:00:37.026039,21.89,2400.0,20.9,12.66,4.18,1.73,0.67,1.94
2025-07-29 11:01:37.026039,25.62,2400.0,26.58,11.75,4.58,2.84,1.91,1.59
2025-07-29 11:02:37.026039,17.95,2400.0,34.57,10.47,2.35,1.33,0.5,1.28
2025-07-29 11:03:37.026039,15.87,2400.0,24.36,12.1,0.9,0.15,0.43,1.41
2025-07-29 11:04:37.026039,9.88,2400.0,42.75,9.16,3.68,2.89,0.35,1.99
2025-07-29 11:05:37.026039,82.03,2400.0,77.56,3.59,189.64,23.93,108.95,42.69
2025-07-29 11:06:37.026039,23.37,2400.0,42.24,9.24,2.07,1.45,1.17,0.68
2025-07-29 11:07:37.026039,18.89,2400.0,22.65,12.38,1.29,0.46,0.92,1.73
2025-07-29 11:08:37.026039,15.09,2400.0,38.46,9.85,0.26,0.4,1.42,0.76
2025-07-29 11:09:37.026039,26.95,2400.0,22.17,12.45,2.37,0.15,1.07,1.14
2025-07-29 11:10:37.026039,26.59,2400.0,46.98,8.48,2.71,0.69,1.92,0.24
2025-07-29 11:11:37.026039,14.76,2400.0,38.57,9.83,1.93,1.43,0.3,1.46
2025-07-29 11:12:37.026039,29.09,2400.0,46.19,8.61,3.4,2.73,0.48,0.38
2025-07-29 11:13:37.026039,18.86,2400.0,26.21,11.81,4.84,1.59,0.04,0.87
2025-07-29 11:14:37.026039,28.09,2400.0,36.71,10.13,3.0,0.78,1.13,0.99
2025-07-29 11:15:37.026039,8.52,2400.0,49.08,8.15,1.62,1.57,1.57,1.25
2025-07-29 11:16:37.026039,23.81,2400.0,25.4,11.94,0.33,0.17,0.12,1.57
2025-07-29 11:17:37.026039,11.24,2400.0,49.96,8.01,0.85,1.38,0.65,0.14
2025-07-29 11:18:37.026039,14.33,2400.0,34.67,10.45,0.32,0.18,0.39,1.24
2025-07-29 11:19:37.026039,91.95,2400.0,72.29,4.43,164.68,59.29,257.95,30.24
2025-07-29 11:20:37.026039,12.99,2400.0,28.6,11.42,1.85,2.59,1.77,1.46
2025-07-29 11:21:37.026039,9.9,2400.0,45.05,8.79,1.61,0.09,1.5,0.88
2025-07-29 11:22:37.026039,28.82,2400.0,21.37,12.58,1.17,0.29,1.37,1.76
2025-07-29 11:23:37.026039,21.85,2400.0,26.3,11.79,2.98,1.88,1.94,1.53
2025-07-29 11:24:37.026039,11.86,2400.0,38.86,9.78,1.14,2.97,1.7,1.18
2025-07-29 11:25:37.026039,16.75,2400.0,31.83,10.91,4.93,2.58,1.3,0.4
2025-07-29 11:26:37.026039,6.21,2400.0,29.68,11.25,4.21,0.79,0.86,1.29
2025-07-29 11:27:37.026039,5.07,2400.0,22.44,12.41,2.45,1.43,1.39,0.49
2025-07-29 11:28:37.026039,22.26,2400.0,34.01,10.56,0.83,1.49,0.42,0.24
2025-07-29 11:29:37.026039,12.62,2400.0,35.32,10.35,0.43,1.65,1.22,0.29
2025-07-29 11:30:37.026039,9.91,2400.0,47.99,8.32,3.25,0.78,0.6,0.21
2025-07-29 11:31:37.026039,29.43,2400.0,27.72,11.56,2.48,1.43,1.86,1.6
2025-07-29 11:32:37.026039,9.42,2400.0,22.11,12.46,1.91,1.02,0.19,0.31
2025-07-29 11:33:37.026039,25.13,2400.0,35.07,10.39,3.59,1.67,1.66,1.17
2025-07-29 11:34:37.026039,17.73,2400.0,21.69,12.53,0.7,1.64,0.85,0.95
2025-07-29 11:35:37.026039,25.17,2400.0,40.26,9.56,0.2,0.04,1.35,0.34
2025-07-29 11:36:37.026039,25.53,2400.0,27.74,11.56,4.22,1.88,1.03,1.28
2025-07-29 11:37:37.026039,12.34,2400.0,40.8,9.47,3.71,0.98,1.05,0.15
2025-07-29 11:38:37.026039,27.15,2400.0,37.42,10.01,1.31,0.3,1.17,1.93
2025-07-29 11:39:37.026039,18.38,2400.0,29.23,11.32,1.02,2.4,1.75,1.11
2025-07-29 11:40:37.026039,12.8,2400.0,32.66,10.77,2.55,2.25,0.68,1.38
2025-07-29 11:41:37.026039,14.68,2400.0,40.99,9.44,3.73,2.27,0.94,0.16
2025-07-29 11:42:37.026039,25.99,2400.0,31.86,10.9,2.12,1.77,1.08,0.67
2025-07-29 11:43:37.026039,9.05,2400.0,42.66,9.17,0.25,1.23,1.59,0.97
2025-07-29 11:44:37.026039,21.9,2400.0,47.45,8.41,4.68,2.51,1.41,1.52
2025-07-29 11:45:37.026039,87.6,2400.0,78.25,3.48,190.32,87.5,153.07,33.67
2025-07-29 11:46:37.026039,16.89,2400.0,44.53,8.88,1.08,0.56,0.19,1.03
2025-07-29 11:47:37.026039,13.48,2400.0,47.15,8.46,0.17,0.71,0.72,1.47
2025-07-29 11:48:37.026039,91.97,2400.0,75.64,3.9,175.3,39.29,155.74,44.84
2025-07-29 11:49:37.026039,11.39,2400.0,20.84,12.67,3.02,0.76,1.07,1.36
2025-07-29 11:50:37.026039,29.6,2400.0,33.64,10.62,1.87,0.8,0.94,1.91
2025-07-29 11:51:37.026039,28.92,2400.0,24.98,12.0,0.88,0.94,1.62,0.6
2025-07-29 11:52:37.026039,25.79,2400.0,33.09,10.71,0.82,1.21,1.04,0.02
2025-07-29 11:53:37.026039,29.84,2400.0,48.27,8.28,1.42,2.4,0.87,1.43
2025-07-29 11:54:37.026039,13.04,2400.0,35.45,10.33,0.55,0.18,1.27,1.22
2025-07-29 11:55:37.026039,15.84,2400.0,35.25,10.36,2.01,1.08,1.88,0.48
2025-07-29 11:56:37.026039,13.07,2400.0,35.29,10.35,2.12,2.81,1.36,0.97
2025-07-29 11:57:37.026039,9.08,2400.0,49.66,8.05,2.53,1.67,0.26,1.5
2025-07-29 11:58:37.026039,26.8,2400.0,22.96,12.33,4.54,2.17,1.76,1.0
2025-07-29 11:59:37.026039,24.06,2400.0,45.2,8.77,3.55,0.94,1.3,1.43
2025-07-29 12:00:37.026039,17.41,2400.0,48.75,8.2,4.4,0.43,0.29,0.53
2025-07-29 12:01:37.026039,7.8,2400.0,22.64,12.38,2.61,2.1,0.56,1.84
2025-07-29 12:02:37.026039,28.55,2400.0,47.39,8.42,4.06,1.62,1.63,1.75
2025-07-29 12:03:37.026039,7.06,2400.0,39.8,9.63,4.51,2.1,0.02,0.02
2025-07-29 12:04:37.026039,7.53,2400.0,30.14,11.18,1.0,0.17,1.85,1.91
2025-07-29 12:05:37.026039,9.6,2400.0,27.89,11.54,4.35,1.66,0.18,0.01
2025-07-29 12:06:37.026039,5.87,2400.0,20.89,12.66,3.43,3.0,1.78,0.29
2025-07-29 12:07:37.026039,27.67,2400.0,44.69,8.85,3.32,1.63,1.98,0.96
2025-07-29 12:08:37.026039,8.95,2400.0,43.35,9.06,0.17,1.78,0.29,0.51
2025-07-29 12:09:37.026039,28.66,2400.0,21.6,12.54,2.56,0.07,1.47,1.7
2025-07-29 12:10:37.026039,26.77,2400.0,24.53,12.08,1.15,0.38,1.88,0.65
2025-07-29 12:11:37.026039,13.89,2400.0,44.74,8.84,3.16,1.96,1.93,1.4
2025-07-29 12:12:37.026039,21.17,2400.0,48.36,8.26,3.17,0.97,1.66,0.35
2025-07-29 12:13:37.026039,7.86,2400.0,20.58,12.71,2.29,0.78,0.19,0.14
2025-07-29 12:14:37.026039,20.28,2400.0,24.45,12.09,1.62,2.05,0.91,0.35
2025-07-29 12:15:37.026039,5.6,2400.0,33.81,10.59,4.62,0.65,0.08,1.76
2025-07-29 12:16:37.026039,18.54,2400.0,35.33,10.35,3.85,0.56,1.35,1.52
2025-07-29 12:17:37.026039,21.45,2400.0,38.65,9.82,1.33,1.27,0.71,0.56
2025-07-29 12:18:37.026039,77.74,2400.0,74.8,4.03,126.25,57.25,78.72,34.5
2025-07-29 12:19:37.026039,21.11,2400.0,43.48,9.04,2.99,0.4,1.3,0.96
2025-07-29 12:20:37.026039,28.8,2400.0,47.66,8.37,2.52,1.28,0.2,0.51
2025-07-29 12:21:37.026039,18.99,2400.0,47.79,8.35,3.11,2.57,1.67,0.08
2025-07-29 12:22:37.026039,20.26,2400.0,29.18,11.33,1.8,1.95,0.42,1.29
2025-07-29 12:23:37.026039,8.14,2400.0,26.01,11.84,4.24,1.57,0.17,1.17
2025-07-29 12:24:37.026039,25.89,2400.0,46.03,8.64,3.05,1.19,1.83,0.4
2025-07-29 12:25:37.026039,19.96,2400.0,41.27,9.4,1.36,2.65,0.7,0.87
2025-07-29 12:26:37.026039,28.7,2400.0,39.35,9.7,4.93,2.32,1.55,1.08
2025-07-29 12:27:37.026039,12.39,2400.0,31.85,10.9,3.26,1.42,1.68,0.76
2025-07-29 12:28:37.026039,8.48,2400.0,36.69,10.13,1.86,0.79,1.29,1.79
2025-07-29 12:29:37.026039,14.0,2400.0,22.86,12.34,1.83,2.34,1.49,0.61
2025-07-29 12:30:37.026039,23.49,2400.0,46.78,8.52,1.28,2.15,1.36,0.07
2025-07-29 12:31:37.026039,24.41,2400.0,23.75,12.2,4.83,0.37,0.39,0.98
2025-07-29 12:32:37.026039,6.74,2400.0,41.61,9.34,2.07,1.77,1.03,1.55
2025-07-29 12:33:37.026039,19.02,2400.0,22.33,12.43,3.29,1.64,0.21,1.01
2025-07-29 12:34:37.026039,28.96,2400.0,46.96,8.49,1.78,2.24,1.58,1.74
2025-07-29 12:35:37.026039,5.43,2400.0,26.63,11.74,4.47,0.02,1.15,1.2
2025-07-29 12:36:37.026039,18.57,2400.0,23.89,12.18,3.1,3.0,1.83,0.4
2025-07-29 12:37:37.026039,10.22,2400.0,36.46,10.17,1.55,0.41,0.38,0.09
2025-07-29 12:38:37.026039,10.85,2400.0,21.42,12.57,2.33,2.29,0.8,0.9
2025-07-29 12:39:37.026039,21.62,2400.0,24.13,12.14,1.19,0.63,1.41,1.66
2025-07-29 12:40:37.026039,26.87,2400.0,41.96,9.29,0.91,0.49,0.84,1.66
2025-07-29 12:41:37.026039,25.77,2400.0,21.13,12.62,2.6,1.8,0.26,0.69
2025-07-29 12:42:37.026039,9.69,2400.0,20.24,12.76,3.43,0.05,1.98,1.56
2025-07-29 12:43:37.026039,22.76,2400.0,46.19,8.61,2.11,2.34,0.35,0.94
2025-07-29 12:44:37.026039,29.16,2400.0,33.46,10.65,2.9,0.58,1.72,1.95
2025-07-29 12:45:37.026039,25.3,2400.0,36.97,10.08,2.94,1.14,1.75,1.1
2025-07-29 12:46:37.026039,19.31,2400.0,33.58,10.63,2.68,2.88,1.36,1.53
2025-07-29 12:47:37.026039,13.23,2400.0,40.82,9.47,2.43,1.43,1.95,1.23
2025-07-29 12:48:37.026039,8.07,2400.0,34.76,10.44,0.49,0.99,0.99,0.81
2025-07-29 12:49:37.026039,10.41,2400.0,36.94,10.09,4.74,2.13,1.25,1.0
2025-07-29 12:50:37.026039,24.42,2400.0,20.64,12.7,3.97,2.63,1.72,0.81
2025-07-29 12:51:37.026039,89.59,2400.0,79.48,3.28,77.37,38.72,138.49,27.01
2025-07-29 12:52:37.026039,15.03,2400.0,30.2,11.17,1.08,0.74,1.72,0.92
2025-07-29 12:53:37.026039,29.38,2400.0,41.28,9.4,0.85,2.79,1.94,1.81
2025-07-29 12:54:37.026039,5.04,2400.0,47.9,8.34,4.35,2.02,0.89,1.52
2025-07-29 12:55:37.026039,12.25,2400.0,28.87,11.38,2.16,0.53,1.9,0.76
2025-07-29 12:56:37.026039,12.58,2400.0,44.38,8.9,4.43,0.02,0.46,1.39
2025-07-29 12:57:37.026039,12.14,2400.0,22.52,12.4,2.86,0.1,0.41,1.3
2025-07-29 12:58:37.026039,9.17,2400.0,31.73,10.92,3.7,1.46,1.27,1.51
2025-07-29 12:59:37.026039,17.05,2400.0,40.99,9.44,1.31,0.84,1.79,1.75
2025-07-29 13:00:37.026039,29.75,2400.0,40.62,9.5,0.98,2.01,1.49,1.6
2025-07-29 13:01:37.026039,25.15,2400.0,30.41,11.13,3.94,1.91,1.25,1.88
2025-07-29 13:02:37.026039,8.74,2400.0,33.1,10.7,2.59,0.24,1.5,1.82
2025-07-29 13:03:37.026039,22.81,2400.0,38.66,9.81,4.54,1.48,1.86,1.28
2025-07-29 13:04:37.026039,19.56,2400.0,29.56,11.27,0.97,0.93,1.54,1.92
2025-07-29 13:05:37.026039,5.93,2400.0,42.04,9.27,3.21,1.51,1.86,1.65
2025-07-29 13:06:37.026039,13.78,2400.0,37.15,10.06,2.91,0.17,1.76,0.2
2025-07-29 13:07:37.026039,27.88,2400.0,44.85,8.82,2.11,0.6,0.44,0.61
2025-07-29 13:08:37.026039,14.2,2400.0,28.63,11.42,1.49,0.11,0.79,0.31
2025-07-29 13:09:37.026039,13.27,2400.0,36.87,10.1,2.86,2.67,0.4,0.8
2025-07-29 13:10:37.026039,20.98,2400.0,28.12,11.5,0.23,0.77,0.96,0.22
2025-07-29 13:11:37.026039,6.04,2400.0,32.27,10.84,2.2,1.05,0.22,0.68
2025-07-29 13:12:37.026039,14.11,2400.0,36.74,10.12,1.46,2.54,1.83,1.42
2025-07-29 13:13:37.026039,17.97,2400.0,40.3,9.55,3.69,0.63,1.07,1.7
2025-07-29 13:14:37.026039,25.17,2400.0,39.85,9.62,0.97,2.37,1.63,1.53
2025-07-29 13:15:37.026039,16.6,2400.0,32.95,10.73,0.11,1.42,1.4,1.23
2025-07-29 13:16:37.026039,21.41,2400.0,47.79,8.35,4.23,0.41,1.03,1.6
2025-07-29 13:17:37.026039,15.12,2400.0,46.63,8.54,0.25,1.84,0.6,1.93
2025-07-29 13:18:37.026039,16.5,2400.0,32.02,10.88,4.93,1.52,0.15,0.58
2025-07-29 13:19:37.026039,85.21,2400.0,79.7,3.25,139.08,85.5,238.89,35.78
2025-07-29 13:20:37.026039,22.28,2400.0,30.42,11.13,3.92,2.02,1.22,0.23
2025-07-29 13:21:37.026039,15.74,2400.0,20.18,12.77,4.68,2.68,0.32,1.32
2025-07-29 13:22:37.026039,6.37,2400.0,21.14,12.62,4.12,0.34,0.73,0.82
2025-07-29 13:23:37.026039,10.42,2400.0,26.41,11.77,0.37,0.86,0.82,1.84
2025-07-29 13:24:37.026039,26.03,2400.0,37.27,10.04,2.44,2.7,0.94,0.16
2025-07-29 13:25:37.026039,6.51,2400.0,21.31,12.59,1.56,0.87,0.92,0.27
2025-07-29 13:26:37.026039,85.49,2400.0,72.18,4.45,173.56,83.01,72.92,23.09
2025-07-29 13:27:37.026039,28.68,2400.0,48.19,8.29,2.42,2.91,1.63,0.04
2025-07-29 13:28:37.026039,29.23,2400.0,45.58,8.71,4.26,0.23,0.29,0.04
2025-07-29 13:29:37.026039,29.7,2400.0,46.82,8.51,2.95,1.42,1.9,0.61
2025-07-29 13:30:37.026039,16.26,2400.0,28.92,11.37,4.78,0.44,1.1,0.35
2025-07-29 13:31:37.026039,9.01,2400.0,25.62,11.9,0.09,1.39,1.83,1.08
2025-07-29 13:32:37.026039,10.15,2400.0,25.04,11.99,4.85,2.47,1.84,0.56
2025-07-29 13:33:37.026039,13.77,2400.0,28.02,11.52,4.39,0.08,0.46,0.97
2025-07-29 13:34:37.026039,24.06,2400.0,38.1,9.9,0.04,0.35,1.17,1.08
2025-07-29 13:35:37.026039,28.35,2400.0,26.22,11.8,0.07,0.03,1.52,1.88
2025-07-29 13:36:37.026039,19.11,2400.0,20.41,12.73,3.51,2.79,0.55,1.72
2025-07-29 13:37:37.026039,8.42,2400.0,41.36,9.38,3.8,2.62,0.32,1.57
2025-07-29 13:38:37.026039,26.19,2400.0,43.82,8.99,0.1,1.22,0.54,1.65
2025-07-29 13:39:37.026039,27.45,2400.0,41.61,9.34,0.84,2.62,0.12,0.74
2025-07-29 13:40:37.026039,23.79,2400.0,42.36,9.22,4.02,1.7,1.83,0.87
2025-07-29 13:41:37.026039,23.65,2400.0,47.45,8.41,0.02,0.32,0.61,1.31
2025-07-29 13:42:37.026039,24.25,2400.0,31.23,11.0,1.68,1.43,1.59,1.12
2025-07-29 13:43:37.026039,9.76,2400.0,38.53,9.84,3.59,2.85,0.28,1.41
2025-07-29 13:44:37.026039,7.88,2400.0,24.92,12.01,3.37,1.14,1.4,1.02
2025-07-29 13:45:37.026039,23.76,2400.0,37.19,10.05,1.56,2.46,1.45,1.46
2025-07-29 13:46:37.026039,22.42,2400.0,46.56,8.55,1.37,2.66,1.58,0.16
2025-07-29 13:47:37.026039,25.06,2400.0,46.86,8.5,0.86,0.35,1.15,1.56
2025-07-29 13:48:37.026039,89.81,2400.0,72.16,4.45,61.19,24.24,140.23,48.49
2025-07-29 13:49:37.026039,10.85,2400.0,25.77,11.88,1.12,2.34,1.48,0.37
2025-07-29 13:50:37.026039,12.86,2400.0,41.7,9.33,2.6,2.39,0.12,1.34
2025-07-29 13:51:37.026039,24.87,2400.0,47.77,8.36,3.09,2.1,0.88,1.26
2025-07-29 13:52:37.026039,11.88,2400.0,39.35,9.7,1.08,2.29,0.98,0.32
2025-07-29 13:53:37.026039,20.62,2400.0,31.08,11.03,0.63,2.81,0.61,1.0
2025-07-29 13:54:37.026039,20.79,2400.0,42.87,9.14,3.54,2.15,1.45,0.95
2025-07-29 13:55:37.026039,27.41,2400.0,39.76,9.64,1.74,2.93,1.07,0.59
2025-07-29 13:56:37.026039,18.54,2400.0,46.86,8.5,0.28,0.91,0.09,0.35
2025-07-29 13:57:37.026039,10.97,2400.0,47.25,8.44,2.66,1.49,1.96,0.82
2025-07-29 13:58:37.026039,76.94,2400.0,89.71,1.65,86.13,75.0,79.25,17.27
2025-07-29 13:59:37.026039,5.87,2400.0,43.39,9.06,4.86,2.96,0.43,0.3
2025-07-29 14:00:37.026039,10.04,2400.0,29.74,11.24,2.27,2.32,1.37,0.43
2025-07-29 14:01:37.026039,22.04,2400.0,44.72,8.84,1.13,2.26,1.35,0.12
2025-07-29 14:02:37.026039,71.05,2400.0,79.38,3.3,173.18,27.81,181.81,45.12
2025-07-29 14:03:37.026039,25.37,2400.0,21.67,12.53,0.63,0.87,0.33,0.07
2025-07-29 14:04:37.026039,20.03,2400.0,42.94,9.13,1.11,0.23,0.61,0.37
2025-07-29 14:05:37.026039,10.42,2400.0,42.37,9.22,2.52,1.27,0.63,0.74
2025-07-29 14:06:37.026039,15.1,2400.0,41.23,9.4,2.91,2.2,0.6,0.71
2025-07-29 14:07:37.026039,27.99,2400.0,49.92,8.01,1.65,0.58,1.63,0.55
2025-07-29 14:08:37.026039,23.14,2400.0,28.6,11.42,4.04,1.78,1.38,0.74
2025-07-29 14:09:37.026039,23.49,2400.0,43.93,8.97,4.46,1.43,1.19,0.07
2025-07-29 14:10:37.026039,28.09,2400.0,30.62,11.1,3.17,1.71,0.39,0.19
2025-07-29 14:11:37.026039,15.2,2400.0,23.07,12.31,0.98,2.24,1.12,1.73
2025-07-29 14:12:37.026039,20.15,2400.0,45.26,8.76,3.35,0.57,0.91,0.11
2025-07-29 14:13:37.026039,13.12,2400.0,42.6,9.18,3.45,0.02,0.57,1.02
2025-07-29 14:14:37.026039,6.98,2400.0,32.59,10.79,1.42,2.47,0.3,0.06
2025-07-29 14:15:37.026039,8.51,2400.0,20.28,12.76,2.59,2.24,0.97,0.81
2025-07-29 14:16:37.026039,22.15,2400.0,22.43,12.41,0.87,1.17,1.68,1.78
2025-07-29 14:17:37.026039,13.01,2400.0,26.52,11.76,0.89,0.78,1.38,1.25
2025-07-29 14:18:37.026039,28.46,2400.0,31.35,10.98,1.48,0.56,0.15,1.61
2025-07-29 14:19:37.026039,25.44,2400.0,33.3,10.67,4.95,1.89,1.34,0.08
2025-07-29 14:20:37.026039,5.35,2400.0,20.52,12.72,4.32,1.6,0.5,1.47
2025-07-29 14:21:37.026039,19.0,2400.0,24.12,12.14,0.23,1.68,1.1,0.41
2025-07-29 14:22:37.026039,21.29,2400.0,35.31,10.35,0.32,2.26,0.11,1.53
2025-07-29 14:23:37.026039,16.9,2400.0,45.07,8.79,1.31,2.28,0.39,0.03
2025-07-29 14:24:37.026039,14.12,2400.0,21.01,12.64,2.12,1.59,1.06,1.8
2025-07-29 14:25:37.026039,29.75,2400.0,44.53,8.88,1.56,1.05,1.09,1.56
2025-07-29 14:26:37.026039,15.12,2400.0,36.7,10.13,3.66,1.96,1.31,0.16
2025-07-29 14:27:37.026039,29.98,2400.0,37.66,9.97,1.17,1.59,0.46,1.19
2025-07-29 14:28:37.026039,28.18,2400.0,42.69,9.17,4.39,2.25,0.97,1.42
2025-07-29 14:29:37.026039,25.1,2400.0,49.41,8.09,2.5,2.11,0.84,1.55
2025-07-29 14:30:37.026039,15.3,2400.0,49.93,8.01,1.48,2.61,1.13,1.79
2025-07-29 14:31:37.026039,27.75,2400.0,33.64,10.62,1.75,0.64,1.03,1.86
2025-07-29 14:32:37.026039,76.08,2400.0,70.89,4.66,170.16,84.7,291.83,39.48
2025-07-29 14:33:37.026039,20.12,2400.0,28.28,11.48,1.95,2.17,1.78,1.99
2025-07-29 14:34:37.026039,8.62,2400.0,45.92,8.65,2.9,2.54,0.92,1.32
2025-07-29 14:35:37.026039,13.48,2400.0,35.93,10.25,4.73,2.3,0.65,1.82
2025-07-29 14:36:37.026039,17.99,2400.0,45.22,8.76,3.95,2.44,1.4,1.89
2025-07-29 14:37:37.026039,29.85,2400.0,33.07,10.71,1.91,0.38,1.79,0.95
2025-07-29 14:38:37.026039,25.59,2400.0,28.08,11.51,0.04,1.29,1.21,0.88
2025-07-29 14:39:37.026039,6.96,2400.0,44.59,8.87,2.77,1.19,1.08,0.74
2025-07-29 14:40:37.026039,23.79,2400.0,47.56,8.39,4.19,0.61,1.02,0.14
2025-07-29 14:41:37.026039,11.41,2400.0,26.17,11.81,0.26,0.4,0.14,1.48
2025-07-29 14:42:37.026039,14.76,2400.0,44.84,8.83,2.84,1.67,0.04,0.43
2025-07-29 14:43:37.026039,24.82,2400.0,23.96,12.17,1.11,1.87,1.68,0.87
2025-07-29 14:44:37.026039,29.37,2400.0,29.6,11.26,0.01,0.54,1.56,0.84
2025-07-29 14:45:37.026039,10.7,2400.0,32.6,10.78,0.63,1.32,0.09,0.25
2025-07-29 14:46:37.026039,23.99,2400.0,39.31,9.71,1.32,0.55,0.72,0.25
2025-07-29 14:47:37.026039,8.84,2400.0,37.26,10.04,3.94,0.5,1.94,0.35
2025-07-29 14:48:37.026039,24.98,2400.0,26.74,11.72,3.7,0.39,1.57,0.93
2025-07-29 14:49:37.026039,26.82,2400.0,24.19,12.13,2.34,0.36,0.49,1.5
2025-07-29 14:50:37.026039,20.43,2400.0,44.26,8.92,3.31,2.05,1.44,0.26
2025-07-29 14:51:37.026039,16.56,2400.0,33.87,10.58,3.95,0.79,1.06,0.77
2025-07-29 14:52:37.026039,22.75,2400.0,48.62,8.22,0.32,0.8,1.21,1.26
2025-07-29 14:53:37.026039,20.68,2400.0,28.55,11.43,0.53,1.69,1.29,0.46
2025-07-29 14:54:37.026039,14.98,2400.0,32.61,10.78,3.78,0.76,0.81,0.3
2025-07-29 14:55:37.026039,13.66,2400.0,22.21,12.45,4.79,2.08,1.28,1.19
2025-07-29 14:56:37.026039,13.95,2400.0,30.19,11.17,2.18,1.63,0.73,1.5
2025-07-29 14:57:37.026039,18.23,2400.0,30.16,11.17,3.78,1.31,1.98,0.15
2025-07-29 14:58:37.026039,11.28,2400.0,23.8,12.19,1.98,0.98,1.88,0.7
2025-07-29 14:59:37.026039,16.27,2400.0,28.54,11.43,3.57,2.32,1.55,1.25
2025-07-29 15:00:37.026039,70.74,2400.0,80.99,3.04,116.42,65.42,216.01,18.81
2025-07-29 15:01:37.026039,24.53,2400.0,43.95,8.97,1.65,1.36,1.93,0.66
2025-07-29 15:02:37.026039,24.88,2400.0,23.44,12.25,1.13,1.21,1.05,0.74
2025-07-29 15:03:37.026039,16.94,2400.0,30.44,11.13,1.12,2.43,0.73,0.63
2025-07-29 15:04:37.026039,5.55,2400.0,28.26,11.48,0.86,2.59,1.27,1.67
2025-07-29 15:05:37.026039,6.86,2400.0,28.59,11.43,3.96,1.74,0.42,0.65
2025-07-29 15:06:37.026039,20.23,2400.0,49.44,8.09,0.2,0.56,1.12,0.77
2025-07-29 15:07:37.026039,8.68,2400.0,37.69,9.97,1.41,1.53,1.43,1.78
2025-07-29 15:08:37.026039,21.22,2400.0,46.37,8.58,1.78,2.13,0.6,0.79
2025-07-29 15:09:37.026039,12.15,2400.0,39.21,9.73,4.72,1.72,1.3,1.58
2025-07-29 15:10:37.026039,8.18,2400.0,20.09,12.79,4.5,1.55,0.01,0.51
2025-07-29 15:11:37.026039,25.23,2400.0,33.28,10.68,0.8,1.49,0.19,1.91
2025-07-29 15:12:37.026039,6.7,2400.0,23.32,12.27,2.89,2.68,0.3,1.85
2025-07-29 15:13:37.026039,26.47,2400.0,23.14,12.3,0.59,2.72,0.98,1.63
2025-07-29 15:14:37.026039,25.4,2400.0,25.53,11.92,1.12,0.07,0.58,1.14
2025-07-29 15:15:37.026039,18.84,2400.0,27.32,11.63,1.51,1.94,0.04,0.22
2025-07-29 15:16:37.026039,18.74,2400.0,21.45,12.57,1.24,2.28,0.93,1.03
2025-07-29 15:17:37.026039,29.14,2400.0,22.12,12.46,2.62,2.94,1.17,1.93
2025-07-29 15:18:37.026039,19.4,2400.0,43.69,9.01,0.15,2.68,0.36,0.19
2025-07-29 15:19:37.026039,18.12,2400.0,36.26,10.2,3.78,1.71,1.98,1.55
2025-07-29 15:20:37.026039,7.79,2400.0,25.74,11.88,2.86,0.03,0.41,1.72
2025-07-29 15:21:37.026039,20.73,2400.0,38.29,9.87,3.8,1.28,0.48,1.29
2025-07-29 15:22:37.026039,15.25,2400.0,45.29,8.75,1.86,0.81,1.25,1.04
2025-07-29 15:23:37.026039,27.98,2400.0,44.71,8.85,1.52,2.81,1.35,0.69
2025-07-29 15:24:37.026039,20.75,2400.0,41.44,9.37,3.86,0.54,0.86,0.37
2025-07-29 15:25:37.026039,19.2,2400.0,22.91,12.33,1.46,1.13,0.79,1.96
2025-07-29 15:26:37.026039,22.13,2400.0,43.17,9.09,0.24,2.43,0.44,1.93
2025-07-29 15:27:37.026039,5.77,2400.0,39.43,9.69,1.84,1.4,0.27,1.82
2025-07-29 15:28:37.026039,12.03,2400.0,35.65,10.3,0.29,2.95,1.38,0.64
2025-07-29 15:29:37.026039,14.88,2400.0,23.39,12.26,0.67,1.0,0.93,0.71
2025-07-29 15:30:37.026039,6.65,2400.0,25.65,11.9,2.84,1.36,1.25,1.34
2025-07-29 15:31:37.026039,25.71,2400.0,41.14,9.42,2.77,1.0,1.21,0.96
2025-07-29 15:32:37.026039,9.47,2400.0,39.15,9.74,4.55,0.72,0.54,0.7
2025-07-29 15:33:37.026039,15.99,2400.0,21.71,12.53,4.62,0.87,0.87,1.31
2025-07-29 15:34:37.026039,6.3,2400.0,39.57,9.67,3.26,0.34,1.82,0.23
2025-07-29 15:35:37.026039,10.11,2400.0,42.15,9.26,0.59,0.94,0.94,0.3
2025-07-29 15:36:37.026039,13.66,2400.0,47.54,8.39,1.66,1.69,0.84,1.04
2025-07-29 15:37:37.026039,23.06,2400.0,28.03,11.52,3.7,1.86,1.62,0.96
2025-07-29 15:38:37.026039,18.46,2400.0,26.57,11.75,1.05,0.9,0.34,0.33
2025-07-29 15:39:37.026039,11.86,2400.0,42.81,9.15,1.38,2.5,1.06,0.17
2025-07-29 15:40:37.026039,18.97,2400.0,43.32,9.07,1.84,1.04,0.32,1.99
2025-07-29 15:41:37.026039,16.89,2400.0,20.82,12.67,3.94,0.64,1.33,1.61
