Assigned Group,Number,Created Date,Close Date,Case Type,Priority,Summary,Type,Month
REFINITIV_Hosting_ServiceDesk,INC000005258987,19/04/2025 23:16,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:POST Error: 307-Fan Failure Detected - Fan 4 Failed. Action: Replac,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258988,19/04/2025 23:27,23/04/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: prc_scheduler = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259028,20/04/2025 08:37,27/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259545,20/04/2025 18:21,25/04/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 04/19/25 22:54:17 - 1466,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259726,21/04/2025 01:08,22/04/2025 02:15,User Service Restoration,2 - High,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259599,21/04/2025 06:21,28/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259807,21/04/2025 15:25,26/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259695,22/04/2025 02:32,22/04/2025 02:33,User Service Restoration,2 - High,"Monitoring Alert: High disk usage, volume /var is at 100% | NOTIFY",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260155,22/04/2025 03:33,25/04/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260221,22/04/2025 08:56,27/04/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260259,22/04/2025 12:59,26/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/22/25 17:51:47 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260404,22/04/2025 15:51,26/04/2025 13:18,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259966,22/04/2025 18:15,29/04/2025 10:28,User Service Restoration,3 - Medium,Monitoring Alert: esnj2p1slsp02b20 cmaeventd[5198]: Physical drive failed: Port 1I Box 1 Bay 1 of,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259967,22/04/2025 18:26,24/04/2025 02:18,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/22/25 23:17:31 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260428,22/04/2025 22:34,22/04/2025 22:59,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 0, Port 2) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260441,23/04/2025 00:31,27/04/2025 21:00,User Service Restoration,4 - Low,Ref INC000005260259Need to refill back to spare,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260676,23/04/2025 08:14,26/04/2025 20:19,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260794,24/04/2025 01:56,28/04/2025 21:00,User Service Restoration,4 - Low,Ref INC000005259967 for parts tracking,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260798,24/04/2025 02:35,27/04/2025 11:03,User Service Restoration,2 - High,HDD1 Failure in ppnj2p1sltp03b20 server,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261181,24/04/2025 08:10,29/04/2025 11:17,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume /data02 is at 97%",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261182,24/04/2025 08:10,27/04/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume /var is at 95%",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261320,24/04/2025 12:07,27/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 16:58:52 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261536,24/04/2025 12:08,24/04/2025 12:11,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 16:59:11 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261331,24/04/2025 12:08,24/04/2025 12:12,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:00:54 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261332,24/04/2025 12:08,27/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:00:53 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261346,24/04/2025 12:12,28/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:00:59 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261569,24/04/2025 12:18,24/04/2025 12:19,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:10:08 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260890,24/04/2025 12:18,27/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:09:47 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260893,24/04/2025 12:19,24/04/2025 12:26,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:10:48 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261370,24/04/2025 12:20,27/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:11:59 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261376,24/04/2025 12:21,27/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:13:49 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261378,24/04/2025 12:22,24/04/2025 12:26,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:14:00 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261379,24/04/2025 12:22,24/04/2025 12:29,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:13:49 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261380,24/04/2025 12:22,24/04/2025 12:35,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:15:40 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260904,24/04/2025 12:23,24/04/2025 12:27,Infrastructure Event,2 - High,Monitoring Alert: Heartbeat missing since 04/24/25 17:14:38 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261602,24/04/2025 12:25,24/04/2025 12:30,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:14:21 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260909,24/04/2025 12:25,27/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:16:57 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261607,24/04/2025 12:25,27/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:17:28 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005260924,24/04/2025 12:29,27/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:21:06 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261407,24/04/2025 12:30,24/04/2025 12:35,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/24/25 17:21:17 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005261901,24/04/2025 15:07,28/04/2025 20:40,User Service Restoration,2 - High,Monitoring Alert: esnj2c2slsp08b02 cmaeventd[6083]: Physical drive failed: Port 1I Box 1 Bay 1 of,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262008,25/04/2025 08:18,28/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/25/25 13:11:03 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262044,25/04/2025 11:23,28/04/2025 22:38,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262269,25/04/2025 18:03,26/04/2025 08:22,User Service Restoration,3 - Medium,RE: esny4c3slsp06b02 /var 86% // [#INC-556192],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262537,26/04/2025 06:09,26/04/2025 06:11,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 29,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262360,26/04/2025 08:17,26/04/2025 09:16,User Service Restoration,4 - Low,s620728nj2sw11 requires password reset for user radmin // [#INC-556295],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262567,26/04/2025 11:16,29/04/2025 00:56,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262583,26/04/2025 13:11,26/04/2025 13:14,User Service Restoration,3 - Medium,Monitoring Alert: DU_inodes:/var = 90,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262844,26/04/2025 19:05,30/04/2025 21:00,User Service Restoration,3 - Medium,RE: esny4c3slsp04a02 - /var alerting at 86% // [#INC-556364],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262908,27/04/2025 06:22,30/04/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 0, Port 4) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005263067,27/04/2025 06:22,30/04/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 0, Port 4) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005263092,27/04/2025 09:49,27/04/2025 13:09,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005263094,27/04/2025 09:52,30/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: ppnj2c1sltsd04b SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed |,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005262980,27/04/2025 20:31,27/04/2025 22:13,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/27/25 23:16:45 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005263141,27/04/2025 21:41,28/04/2025 02:04,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 04/27/25 23:16:45 - 204,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005263354,28/04/2025 01:01,28/04/2025 01:49,User Service Restoration,2 - High,Monitoring Alert: The previous system shutdown at 5:16:29 AM on ?4/?28/?2025 was unexpected.,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005263309,28/04/2025 22:21,30/04/2025 23:08,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System) has been repaired,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005240668,11/03/2025 19:56,15/05/2025 21:00,User Service Restoration,3 - Medium,New TAMA3 readiness for Go Live & Ops Acceptance (TK1/TY6 DC Move),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005251405,02/04/2025 12:46,11/05/2025 21:00,User Service Restoration,3 - Medium,RE: RTMDS Free Trail- Quantfluence,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005255304,10/04/2025 21:00,22/05/2025 21:00,User Service Restoration,3 - Medium,SG2 mail server issue // [#SR-553432],Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005259471,20/04/2025 02:47,03/05/2025 21:00,User Service Restoration,4 - Low,Flapping Alert: Microsoft-Windows-Security-SPP: License Activation (slui.exe) failed with the foll,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005260079,21/04/2025 17:10,02/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005259696,22/04/2025 02:33,08/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005260994,23/04/2025 07:41,02/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: MemoryCommitLimitPct = 99,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005260895,24/04/2025 12:20,15/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 04/24/25 17:10:46 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005261740,25/04/2025 03:40,01/05/2025 02:15,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/25/25 08:32:07 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005262218,25/04/2025 13:32,02/05/2025 21:00,User Service Restoration,4 - Low,"Monitoring Alert: Fan Failure (Fan 2, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005262529,26/04/2025 04:59,01/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005262566,26/04/2025 10:43,01/05/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 3, Port 1) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005262582,26/04/2025 13:09,01/05/2025 21:00,Infrastructure Event,3 - Medium,Monitoring Alert: Heartbeat missing since 04/26/25 13:20:39 - 288,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005263071,27/04/2025 07:42,02/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: High disk usage, volume /data01 is at 99% | NOTIFY",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005262985,27/04/2025 21:11,01/05/2025 21:00,User Service Restoration,2 - High,V2- NJ2 - trhnj2swsad101a - Windows admin server A side Probe connection status down // [#INC-5565,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005263370,28/04/2025 05:27,03/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Microsoft-Windows-Security-SPP: License Activation (slui.exe) failed with the foll,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005263755,28/04/2025 20:54,03/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005263310,28/04/2025 22:32,03/05/2025 21:00,User Service Restoration,4 - Low,Tracking INC000005262044 to refill back to spare,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005263465,29/04/2025 00:08,03/05/2025 21:00,User Service Restoration,4 - Low,Tracking INC000005262567 to refill back to spare,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005263499,29/04/2025 05:06,03/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: Microsoft-Windows-Security-SPP: License Activation (slui.exe) failed with the foll,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005264889,30/04/2025 18:55,05/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005264663,30/04/2025 22:12,05/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005264666,30/04/2025 22:30,01/05/2025 00:24,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 1, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005265267,01/05/2025 10:24,10/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005264776,01/05/2025 11:34,04/05/2025 21:00,Infrastructure Event,2 - High,Monitoring Alert: Heartbeat missing since 04/26/25 13:20:39 - 7393,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005265364,01/05/2025 19:17,04/05/2025 21:00,Infrastructure Event,2 - High,Monitoring Alert: Heartbeat missing since 04/26/25 13:20:39 - 7855,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005265110,01/05/2025 19:35,05/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005265517,02/05/2025 02:45,10/05/2025 21:00,User Service Restoration,2 - High,HDD2 Failure on eslo1p1sldpp08b26 server,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266025,02/05/2025 03:38,09/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: HARDWARE Event:FAN failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005265536,02/05/2025 03:41,10/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: HARDWARE Event:FAN failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266072,02/05/2025 07:57,05/05/2025 21:00,User Service Restoration,4 - Low,NY4 - esny4c3slsp04a02 high /var usage // [#INC-557297],Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266638,03/05/2025 01:42,08/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: High disk usage -  volume D is at 1% free | NOTIFY,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266682,03/05/2025 11:37,07/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:Fan Failure (Fan 6 -  Location System) has been repaired,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266696,03/05/2025 18:37,07/05/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19356932 - P3 Medium - Multiple Unique
Clues for the Same",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266794,04/05/2025 12:10,07/05/2025 01:51,User Service Restoration,4 - Low,INC000005266682/ refill back to spare server,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267005,05/05/2025 01:55,08/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267225,05/05/2025 02:35,14/05/2025 21:00,User Service Restoration,4 - Low,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005266907,05/05/2025 11:17,08/05/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19365791 - P3 Medium - Multiple
Authentication Failures b",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267104,05/05/2025 13:39,06/05/2025 21:00,User Service Restoration,3 - Medium,Help with Login,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267137,05/05/2025 17:47,14/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: MemoryCommitLimitPct = 98,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267154,05/05/2025 20:02,12/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/06/25 00:54:29 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267631,06/05/2025 06:15,06/05/2025 22:55,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267810,06/05/2025 20:59,13/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 4, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005267498,07/05/2025 03:15,07/05/2025 23:09,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:FAN failed,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268516,07/05/2025 20:28,11/05/2025 21:00,User Service Restoration,3 - Medium,eth6 link flapping on server emslo4slsed001a,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268544,07/05/2025 23:07,12/05/2025 23:56,User Service Restoration,4 - Low,INC000005267498//  Fan module need to refill back spare,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268292,08/05/2025 03:02,11/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/08/25 07:53:16 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268725,08/05/2025 03:06,12/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 05/08/25 07:57:11 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268786,08/05/2025 03:30,14/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/08/25 08:09:18 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269041,08/05/2025 07:43,08/05/2025 08:03,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/08/25 12:33:07 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269344,08/05/2025 08:04,15/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/08/25 12:46:09 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268894,08/05/2025 08:04,11/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/08/25 12:47:55 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269144,08/05/2025 10:26,08/05/2025 10:31,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 05/08/25 15:18:34 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268931,08/05/2025 10:38,14/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 05/08/25 15:31:03 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269201,08/05/2025 11:35,13/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269235,08/05/2025 13:29,14/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005268967,08/05/2025 14:00,14/05/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 1, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269515,09/05/2025 07:22,12/05/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 05/09/25 12:14:07 - 7,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269597,09/05/2025 13:06,14/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: PORT_ORACLE = 1,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269696,09/05/2025 13:06,14/05/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: prc_tnslsnr = 0 | NOTIFY,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270124,09/05/2025 20:38,09/05/2025 20:43,User Service Restoration,3 - Medium,Monitoring Alert: 10.251.244.194 is not reachable,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269760,10/05/2025 01:31,10/05/2025 01:33,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 20,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270222,10/05/2025 17:35,10/05/2025 18:34,User Service Restoration,3 - Medium,Re: V2 - NY4 - esny4c3slsp06b02 - /var at 88% // [#INC-558823],Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270526,10/05/2025 18:32,13/05/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19399366 - P3 Medium - Multiple Unique
Clues for the Same",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005269858,11/05/2025 04:00,11/05/2025 23:03,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270440,11/05/2025 19:19,11/05/2025 19:21,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume /var is at 96%",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270828,11/05/2025 20:57,15/05/2025 21:00,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Fan Failure (Fan 4, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270833,11/05/2025 23:05,17/05/2025 21:00,User Service Restoration,4 - Low,CRQ000000587267// FAN module need to refill back to spare server .,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270848,12/05/2025 02:49,13/05/2025 23:38,User Service Restoration,2 - High,"Monitoring Alert: Fan Failure (Fan 3, Location System) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270856,12/05/2025 03:58,13/05/2025 00:09,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270692,12/05/2025 07:05,16/05/2025 21:00,User Service Restoration,4 - Low,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270699,12/05/2025 07:22,16/05/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume /data01 is at 90%",Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270760,12/05/2025 12:04,16/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:Fan Failure (Fan 2 -  Location System) has been repaired,Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005271150,12/05/2025 13:10,15/05/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,May-25
REFINITIV_Hosting_ServiceDesk,INC000005270824,12/05/2025 23:17,16/05/2025 21:00,Infrastructure Event,3 - Medium,RE: NY4 - trhmb1rslsp05a02 /var 94% // [#INC-559258],Incident,May-25
