timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,,
21:54.9,12.4,1700,73.4,4.16,0.31,0.11,0.01,0.01,,
21:57.1,6.2,1700,73.4,4.16,0.12,0.06,0,0,,
21:57.1,6.2,1700,73.4,4.16,0.12,0.06,0,0,,
21:59.4,0,1700,73.4,4.16,0,0,0.01,0,,
21:59.4,0,1700,73.4,4.16,0,0,0.01,0,,
22:01.6,0,1700,73.4,4.16,0,0,0,0,,
22:01.6,0,1700,73.4,4.16,0,0,0,0,,
22:03.8,1.4,1700,73.4,4.16,0,0.1,0.01,0.01,,
22:03.8,1.4,1700,73.4,4.16,0,0.1,0.01,0.01,,
22:06.0,1.3,1700,73.4,4.16,0,0.08,0.01,0.01,,
22:06.0,1.3,1700,73.4,4.16,0,0.08,0.01,0.01,,
22:08.3,0,1700,73.5,4.15,0.03,0.12,0,0,,
22:08.3,0,1700,73.5,4.15,0.03,0.12,0,0,,
22:08.3,0,1700,73.5,4.15,0.03,0.12,0,0,,
22:10.5,8.5,1700,73.4,4.16,0,0,0,0.01,,
22:10.5,8.5,1700,73.4,4.16,0,0,0,0.01,,
22:12.7,5.1,1700,73.4,4.16,0,0,0.01,0.01,,
22:12.7,5.1,1700,73.4,4.16,0,0,0.01,0.01,,
22:15.0,0,1700,73.4,4.16,0,0.05,0.01,0.01,,
22:15.0,0,1700,73.4,4.16,0,0.05,0.01,0.01,,
22:17.2,0,1700,73.4,4.16,0,0.05,0,0.01,,
22:17.2,0,1700,73.4,4.16,0,0.05,0,0.01,,
22:19.4,2.2,1700,73.3,4.17,0,0,0,0,,
22:19.4,2.2,1700,73.3,4.17,0,0,0,0,,
22:21.7,6.6,1700,73.3,4.18,0.09,0.1,0,0.01,,
22:21.7,6.6,1700,73.3,4.18,0.09,0.1,0,0.01,,
22:23.9,4.8,1700,73.3,4.18,0,0,0.01,0,,
22:23.9,4.8,1700,73.3,4.18,0,0,0.01,0,,
22:26.1,0,1700,73.3,4.18,0.12,0.05,0.01,0,,
22:26.1,0,1700,73.3,4.18,0.12,0.05,0.01,0,,
22:28.3,1.2,1700,73.2,4.19,0.03,0.23,0.01,0.01,,
22:28.3,1.2,1700,73.2,4.19,0.03,0.23,0.01,0.01,,
22:30.6,8,1700,73.3,4.18,0,0,0.01,0.01,,
22:30.6,8,1700,73.3,4.18,0,0,0.01,0.01,,
22:30.6,8,1700,73.3,4.18,0,0,0.01,0.01,,
22:32.8,6.2,1700,73.3,4.18,0,0.05,0.01,0.01,,
22:32.8,6.2,1700,73.3,4.18,0,0.05,0.01,0.01,,
22:35.1,0,1700,73.2,4.19,0,0,0.01,0,,
22:35.1,0,1700,73.2,4.19,0,0,0.01,0,,
22:37.3,0,1700,73.3,4.18,0.01,0,0.01,0.02,,
22:37.3,0,1700,73.3,4.18,0.01,0,0.01,0.02,,
22:39.6,0,1700,73.3,4.18,0,0.02,0.01,0.01,,
22:39.6,0,1700,73.3,4.18,0,0.02,0.01,0.01,,
22:41.8,0,1700,73.3,4.18,0,0,0,0.01,,
22:41.8,0,1700,73.3,4.18,0,0,0,0.01,,
22:44.0,4.1,1700,73.3,4.18,0,0.01,0.01,0.01,,
22:44.0,4.1,1700,73.3,4.18,0,0.01,0.01,0.01,,
22:46.3,2.4,1700,73.3,4.18,0,0.16,0.01,0.13,,
22:46.3,2.4,1700,73.3,4.18,0,0.16,0.01,0.13,,
22:48.5,0,1700,73.3,4.18,0,0,0.03,0.03,,
22:48.5,0,1700,73.3,4.18,0,0,0.03,0.03,,
22:50.7,3.9,1700,73.3,4.17,0,0,0.01,0.01,,
22:50.7,3.9,1700,73.3,4.17,0,0,0.01,0.01,,
22:52.9,14.3,1700,73.3,4.18,0,0.66,0,0.01,,
22:52.9,14.3,1700,73.3,4.18,0,0.66,0,0.01,,
22:52.9,14.3,1700,73.3,4.18,0,0.66,0,0.01,,
22:55.2,2.9,1700,73.3,4.18,0,0.08,0.01,0.01,,
22:55.2,2.9,1700,73.3,4.18,0,0.08,0.01,0.01,,
22:57.4,6.9,1700,73.2,4.19,0,0,0.01,0.01,,
22:57.4,6.9,1700,73.2,4.19,0,0,0.01,0.01,,
22:59.7,13.8,1700,73.5,4.14,0.06,0.38,0,0,,
22:59.7,13.8,1700,73.5,4.14,0.06,0.38,0,0,,
23:01.9,5.4,1700,73.9,4.08,0,0,0,0,,
23:01.9,5.4,1700,73.9,4.08,0,0,0,0,,
23:04.2,6.8,1700,73.8,4.09,0.19,0.54,0.01,0,,
23:04.2,6.8,1700,73.8,4.09,0.19,0.54,0.01,0,,
23:06.4,7.1,1700,73.8,4.09,0,0.11,0.01,0.01,,
23:06.4,7.1,1700,73.8,4.09,0,0.11,0.01,0.01,,
23:08.6,2.8,1700,73.8,4.09,0,0.08,0.01,0.01,,
23:08.6,2.8,1700,73.8,4.09,0,0.08,0.01,0.01,,
23:10.9,3.9,1700,73.6,4.14,0,0.08,0,0.01,,
23:10.9,3.9,1700,73.6,4.14,0,0.08,0,0.01,,
23:13.1,3.8,1700,73.5,4.15,0,0,0.01,0.02,,
23:13.1,3.8,1700,73.5,4.15,0,0,0.01,0.02,,
23:15.4,0,1700,73.5,4.14,0.06,0.32,0.01,0.01,,
1060631729644434,,,,,,,,,,
23:15.4,0,1700,73.5,4.14,0.06,0.32,0.01,0.01,,
23:17.6,0,1700,73.5,4.15,0.03,0.79,0.03,0.01,,
23:17.6,0,1700,73.5,4.15,0.03,0.79,0.03,0.01,,
23:19.8,0,1700,73.5,4.15,0.12,0,0,0,,
23:19.8,0,1700,73.5,4.15,0.12,0,0,0,,
23:22.1,5.5,1700,73.5,4.14,0,0,0.01,0.01,,
23:22.1,5.5,1700,73.5,4.14,0,0,0.01,0.01,,
23:24.3,0,1700,73.5,4.14,0,0.05,0,0,,
23:24.3,0,1700,73.5,4.14,0,0.05,0,0,,
23:26.5,0,1700,73.5,4.14,0,0.09,0.01,0.01,,
23:26.5,0,1700,73.5,4.14,0,0.09,0.01,0.01,,
23:28.7,4,1700,73.5,4.14,0,0.12,0,0,,
23:28.7,4,1700,73.5,4.14,0,0.12,0,0,,
23:30.9,8.5,1700,73.5,4.15,0.12,0.05,0.01,0.01,,
23:30.9,8.5,1700,73.5,4.15,0.12,0.05,0.01,0.01,,
23:33.2,5.3,1700,73.4,4.15,0,0,0.01,0.01,,
23:33.2,5.3,1700,73.4,4.15,0,0,0.01,0.01,,
23:35.4,2.7,1700,73.5,4.15,0.13,0.17,0,0,,
23:35.4,2.7,1700,73.5,4.15,0.13,0.17,0,0,,
23:37.7,0,1700,73.4,4.15,0,0.25,0.01,0.01,,
23:37.7,0,1700,73.4,4.15,0,0.25,0.01,0.01,,
23:37.7,0,1700,73.4,4.15,0,0.25,0.01,0.01,,
23:39.9,11.8,1700,73.4,4.16,0.01,0,0.01,0.01,,
23:39.9,11.8,1700,73.4,4.16,0.01,0,0.01,0.01,,
23:42.2,6.5,1700,73.4,4.15,0.09,0.55,0,0,,
23:42.2,6.5,1700,73.4,4.15,0.09,0.55,0,0,,
23:44.4,16.7,1700,73.4,4.16,0,0,0.01,0,,
23:44.4,16.7,1700,73.4,4.16,0,0,0.01,0,,
23:46.6,3.9,1700,73.4,4.16,4.11,0.08,0.01,0.01,,
23:46.6,3.9,1700,73.4,4.16,4.11,0.08,0.01,0.01,,
23:48.9,2.8,1700,73.4,4.16,3.67,0.54,0.01,0.01,,
23:48.9,2.8,1700,73.4,4.16,3.67,0.54,0.01,0.01,,
23:51.1,17.9,1700,73.4,4.16,21.15,0.27,0,0.01,,
23:51.1,17.9,1700,73.4,4.16,21.15,0.27,0,0.01,,
23:53.3,0,1700,73.4,4.16,0,0.7,0.01,0.01,,
23:53.3,0,1700,73.4,4.16,0,0.7,0.01,0.01,,
23:55.6,0,1700,73.4,4.16,0.09,0.37,0.01,0.01,,
23:55.6,0,1700,73.4,4.16,0.09,0.37,0.01,0.01,,
23:57.8,1.4,1700,73.4,4.16,0,0,0.02,0.54,,
23:57.8,1.4,1700,73.4,4.16,0,0,0.02,0.54,,
24:00.0,0,1700,73.4,4.16,0.41,0.19,0.01,0.01,,
24:00.0,0,1700,73.4,4.16,0.41,0.19,0.01,0.01,,
24:00.0,0,1700,73.4,4.16,0.41,0.19,0.01,0.01,,
24:02.3,11.7,1700,73.5,4.15,0,0,0.01,0.01,,
24:02.3,11.7,1700,73.5,4.15,0,0,0.01,0.01,,
24:04.5,11.9,1700,73.5,4.15,0,0,0.01,0,,
24:04.5,11.9,1700,73.5,4.15,0,0,0.01,0,,
24:06.8,8.6,1700,73.5,4.15,0,0.28,0,0,,
24:06.8,8.6,1700,73.5,4.15,0,0.28,0,0,,
24:09.0,2.4,1700,73.6,4.14,0,0,0.02,0.08,,
24:09.0,2.4,1700,73.6,4.14,0,0,0.02,0.08,,
24:11.2,2.6,1700,73.5,4.14,0,0,0.01,0.03,,
24:11.2,2.6,1700,73.5,4.14,0,0,0.01,0.03,,
24:13.5,1.2,1700,73.5,4.14,0.03,0.19,0.02,0.03,,
24:13.5,1.2,1700,73.5,4.14,0.03,0.19,0.02,0.03,,
24:15.7,0,1700,73.5,4.14,0,0.23,0.01,0,,
24:15.7,0,1700,73.5,4.14,0,0.23,0.01,0,,
24:18.0,2.6,1700,73.5,4.14,0,0,0.01,0.01,,
24:18.0,2.6,1700,73.5,4.14,0,0,0.01,0.01,,
24:20.2,1.2,1700,73.5,4.14,0,0.05,0,0,,
24:20.2,1.2,1700,73.5,4.14,0,0.05,0,0,,
24:22.4,2.8,1700,73.5,4.14,0,0.25,0.01,0.01,,
24:22.4,2.8,1700,73.5,4.14,0,0.25,0.01,0.01,,
24:22.4,2.8,1700,73.5,4.14,0,0.25,0.01,0.01,,
24:24.7,0,1700,73.5,4.14,0,0.11,0.03,0.01,,
24:24.7,0,1700,73.5,4.14,0,0.11,0.03,0.01,,
24:26.9,2.6,1700,73.5,4.14,0.03,0.17,0.01,0.01,,
24:26.9,2.6,1700,73.5,4.14,0.03,0.17,0.01,0.01,,
24:29.1,19.5,1700,73.5,4.14,0,0,0.01,0.01,,
24:29.1,19.5,1700,73.5,4.14,0,0,0.01,0.01,,
24:31.3,1.2,1700,73.6,4.13,0.38,0.17,0.01,0.01,,
24:31.3,1.2,1700,73.6,4.13,0.38,0.17,0.01,0.01,,
24:33.6,0,1700,73.6,4.13,0,0,0.01,0.01,,
24:33.6,0,1700,73.6,4.13,0,0,0.01,0.01,,
24:35.8,1.3,1700,73.6,4.14,0,0,0.01,0.01,,
24:35.8,1.3,1700,73.6,4.14,0,0,0.01,0.01,,
24:38.1,12.3,1700,73.5,4.15,0,0.05,0.01,0,,
24:38.1,12.3,1700,73.5,4.15,0,0.05,0.01,0,,
24:40.3,0,1700,73.5,4.15,0,0,0.01,0.01,,
24:40.3,0,1700,73.5,4.15,0,0,0.01,0.01,,
24:42.5,0,1700,73.5,4.15,0,0,0.01,0.01,,
24:42.5,0,1700,73.5,4.15,0,0,0.01,0.01,,
24:44.8,5.4,1700,73.5,4.15,0.03,0.16,0,0,,
24:44.8,5.4,1700,73.5,4.15,0.03,0.16,0,0,,
24:44.8,5.4,1700,73.5,4.15,0.03,0.16,0,0,,
24:47.0,0,1700,73.4,4.16,0,0,0.01,0.01,,
24:47.0,0,1700,73.4,4.16,0,0,0.01,0.01,,
24:49.2,13.9,1700,73.9,4.09,0,0,0.01,0,,
24:49.2,13.9,1700,73.9,4.09,0,0,0.01,0,,
24:51.5,1.3,1457,73.9,4.08,0,0.08,0,0,,
24:51.5,1.3,1457,73.9,4.08,0,0.08,0,0,,
24:53.7,0,1700,73.9,4.08,0,0,0.01,0.01,,
24:53.7,0,1700,73.9,4.08,0,0,0.01,0.01,,
24:55.9,7.4,1700,73.9,4.08,0,0.16,0.01,0,,
24:55.9,7.4,1700,73.9,4.08,0,0.16,0.01,0,,
24:58.2,6.8,1700,73.9,4.08,0,0,0.01,0,,
24:58.2,6.8,1700,73.9,4.08,0,0,0.01,0,,
25:00.4,1.4,1700,73.9,4.08,0,0,0,0,,
25:00.4,1.4,1700,73.9,4.08,0,0,0,0,,
25:02.6,0,1700,73.9,4.08,0.03,0.19,0,0,,
25:02.6,0,1700,73.9,4.08,0.03,0.19,0,0,,
25:04.9,0,1700,73.9,4.08,0,0,0.01,0,,
25:04.9,0,1700,73.9,4.08,0,0,0.01,0,,
25:07.1,7.8,1700,73.9,4.08,0,0,0.02,0.01,,
25:07.1,7.8,1700,73.9,4.08,0,0,0.02,0.01,,
25:07.1,7.8,1700,73.9,4.08,0,0,0.02,0.01,,
25:09.4,16.4,1700,73.9,4.08,5.03,2.97,0.01,0.03,,
25:09.4,16.4,1700,73.9,4.08,5.03,2.97,0.01,0.03,,
25:11.6,9.8,1700,74,4.07,5.5,9.09,0,0.01,,
25:11.6,9.8,1700,74,4.07,5.5,9.09,0,0.01,,
25:13.9,0,1700,74.1,4.05,0,0.12,0.01,0.03,,
25:13.9,0,1700,74.1,4.05,0,0.12,0.01,0.03,,
25:16.1,4.7,1700,74.1,4.06,0,0.2,0,0,,
25:16.1,4.7,1700,74.1,4.06,0,0.2,0,0,,
25:18.3,0,1700,74,4.07,0,0,0.01,0.03,,
25:18.3,0,1700,74,4.07,0,0,0.01,0.03,,
25:20.5,2.8,1700,74.1,4.06,0,0.22,0,0,,
25:20.5,2.8,1700,74.1,4.06,0,0.22,0,0,,
25:22.8,0,1700,74.1,4.06,0,0.4,0.01,0.03,,
25:22.8,0,1700,74.1,4.06,0,0.4,0.01,0.03,,
25:25.0,2.4,1700,74,4.06,0,0.07,0,0,,
25:25.0,2.4,1700,74,4.06,0,0.07,0,0,,
25:27.2,2.6,1700,74.1,4.06,0.01,0.26,0,0.03,,
25:27.2,2.6,1700,74.1,4.06,0.01,0.26,0,0.03,,
25:29.4,9.3,1700,74,4.06,0,0,0.01,0.01,,
25:29.4,9.3,1700,74,4.06,0,0,0.01,0.01,,
25:29.4,9.3,1700,74,4.06,0,0,0.01,0.01,,
25:31.7,0,1700,74,4.06,0,0,0.01,0.03,,
25:31.7,0,1700,74,4.06,0,0,0.01,0.03,,
25:33.9,0,1700,74,4.06,0,0.04,0.01,0.01,,
25:33.9,0,1700,74,4.06,0,0.04,0.01,0.01,,
25:36.2,14.7,1700,73.9,4.08,4.97,0,0.01,0.53,,
25:36.2,14.7,1700,73.9,4.08,4.97,0,0.01,0.53,,
25:38.4,9.4,1700,74.1,4.05,0,0.2,0,0,,
25:38.4,9.4,1700,74.1,4.05,0,0.2,0,0,,
25:40.7,0,1700,74.1,4.05,0,0.11,0,0.01,,
25:40.7,0,1700,74.1,4.05,0,0.11,0,0.01,,
25:42.9,7.7,1700,74.1,4.05,0,0,0.01,0.01,,
25:42.9,7.7,1700,74.1,4.05,0,0,0.01,0.01,,
25:45.1,1.3,1700,74,4.06,0,0,0,0,,
25:45.1,1.3,1700,74,4.06,0,0,0,0,,
25:47.6,85.5,1700,75.6,3.82,102.96,1.89,0.04,0.1,,
25:47.6,85.5,1700,75.6,3.82,102.96,1.89,0.04,0.1,,
25:49.8,29.9,1700,76.5,3.68,158.73,0.23,0.03,0.02,,
25:49.8,29.9,1700,76.5,3.68,158.73,0.23,0.03,0.02,,
25:49.8,29.9,1700,76.5,3.68,158.73,0.23,0.03,0.02,,
25:52.1,48.6,1700,76.8,3.62,0.83,0.11,0.03,0.61,,
25:52.1,48.6,1700,76.8,3.62,0.83,0.11,0.03,0.61,,
25:54.3,2.7,1700,76.8,3.63,0,0.59,0.01,0.03,,
25:54.3,2.7,1700,76.8,3.63,0,0.59,0.01,0.03,,
25:56.6,6.8,1700,76.5,3.67,6.69,2.16,0.01,0.01,,
25:56.6,6.8,1700,76.5,3.67,6.69,2.16,0.01,0.01,,
25:58.8,9.5,1700,76.6,3.67,0,0,0.01,0.01,,
25:58.8,9.5,1700,76.6,3.67,0,0,0.01,0.01,,
26:01.1,12,1700,76.5,3.68,0.29,0.4,0.01,0.01,,
26:01.1,12,1700,76.5,3.68,0.29,0.4,0.01,0.01,,
26:03.3,5.1,1700,76.5,3.67,0.06,0,0.01,0,,
26:03.3,5.1,1700,76.5,3.67,0.06,0,0.01,0,,
26:05.6,16.9,1700,77.4,3.54,0.41,0.04,0.01,0.01,,
26:05.6,16.9,1700,77.4,3.54,0.41,0.04,0.01,0.01,,
26:07.9,8.4,1700,77.7,3.49,1.71,0.93,0.04,0.03,,
26:07.9,8.4,1700,77.7,3.49,1.71,0.93,0.04,0.03,,
26:10.1,2.6,1700,77.6,3.5,0.02,0.89,0.01,0.01,,
26:10.1,2.6,1700,77.6,3.5,0.02,0.89,0.01,0.01,,
26:12.4,9.5,1700,77.7,3.49,0,0,0.01,0.04,,
26:12.4,9.5,1700,77.7,3.49,0,0,0.01,0.04,,
26:12.4,9.5,1700,77.7,3.49,0,0,0.01,0.04,,
26:14.6,15,1700,78.6,3.35,0.28,0.63,0.01,0.01,,
26:14.6,15,1700,78.6,3.35,0.28,0.63,0.01,0.01,,
26:16.9,7.2,1700,78.6,3.35,0.12,1.13,0.03,0.04,,
26:16.9,7.2,1700,78.6,3.35,0.12,1.13,0.03,0.04,,
26:19.1,5.7,1700,78.3,3.39,0.06,0.55,0.02,0.01,,
26:19.1,5.7,1700,78.3,3.39,0.06,0.55,0.02,0.01,,
26:21.4,0,1700,78.3,3.4,0,0.12,0.01,0.01,,
26:21.4,0,1700,78.3,3.4,0,0.12,0.01,0.01,,
26:23.6,66.2,1700,78.4,3.38,0,0.09,0.01,0,,
26:23.6,66.2,1700,78.4,3.38,0,0.09,0.01,0,,
26:25.9,1.3,1700,78.4,3.38,0,0.19,0,0.01,,
26:25.9,1.3,1700,78.4,3.38,0,0.19,0,0.01,,
26:28.2,3.8,1700,78.5,3.37,0,0,0.02,0.01,,
26:28.2,3.8,1700,78.5,3.37,0,0,0.02,0.01,,
26:30.4,6.2,1700,78.8,3.32,7.05,0.19,0.04,0.11,,
26:30.4,6.2,1700,78.8,3.32,7.05,0.19,0.04,0.11,,
26:32.7,5.6,1700,80.5,3.05,155.43,7.51,0.06,0.1,,
26:32.7,5.6,1700,80.5,3.05,155.43,7.51,0.06,0.1,,
26:32.7,5.6,1700,80.5,3.05,155.43,7.51,0.06,0.1,,
26:34.9,9.7,1700,80.4,3.07,0.12,0.12,0.01,0.01,,
26:34.9,9.7,1700,80.4,3.07,0.12,0.12,0.01,0.01,,
26:37.2,6.8,1700,80.6,3.03,2.87,0.34,0.01,0.02,,
26:37.2,6.8,1700,80.6,3.03,2.87,0.34,0.01,0.02,,
26:39.5,5.1,1700,80.6,3.03,0,0.31,0.01,0.01,,
26:39.5,5.1,1700,80.6,3.03,0,0.31,0.01,0.01,,
26:41.8,5.2,1700,80.6,3.04,1.98,7.98,0.01,0,,
26:41.8,5.2,1700,80.6,3.04,1.98,7.98,0.01,0,,
26:44.0,5.3,1700,80.4,3.07,0,0,0.01,0.02,,
26:44.0,5.3,1700,80.4,3.07,0,0,0.01,0.02,,
26:46.3,1.3,1700,80.5,3.05,10.86,2.7,0.01,0.03,,
26:46.3,1.3,1700,80.5,3.05,10.86,2.7,0.01,0.03,,
26:48.5,9.8,1700,80.4,3.07,0.72,0.02,0.01,0.03,,
26:48.5,9.8,1700,80.4,3.07,0.72,0.02,0.01,0.03,,
26:50.8,22.9,1700,80.3,3.08,0.69,0,0.01,0.01,,
26:50.8,22.9,1700,80.3,3.08,0.69,0,0.01,0.01,,
26:53.0,5.4,1700,80.3,3.08,0,0.88,0.01,0.04,,
26:53.0,5.4,1700,80.3,3.08,0,0.88,0.01,0.04,,
26:53.0,5.4,1700,80.3,3.08,0,0.88,0.01,0.04,,
26:55.3,3.9,1700,80.3,3.08,0,0.06,0.03,0.01,,
26:55.3,3.9,1700,80.3,3.08,0,0.06,0.03,0.01,,
26:57.6,6.4,1700,80.3,3.09,3.83,5.52,0,0,,
26:57.6,6.4,1700,80.3,3.09,3.83,5.52,0,0,,
26:59.9,2.7,1700,80.4,3.07,0,0.23,0,0.01,,
26:59.9,2.7,1700,80.4,3.07,0,0.23,0,0.01,,
27:02.1,1.4,1700,80.3,3.08,0.02,0.38,0.01,0.01,,
27:02.1,1.4,1700,80.3,3.08,0.02,0.38,0.01,0.01,,
27:04.3,1.3,1700,80.3,3.08,0.09,0,0,0.01,,
27:04.3,1.3,1700,80.3,3.08,0.09,0,0,0.01,,
27:06.6,15.1,1700,79.9,3.14,1.54,0.73,0.03,0.25,,
27:06.6,15.1,1700,79.9,3.14,1.54,0.73,0.03,0.25,,
27:08.9,6.5,1700,80,3.13,0.46,18.71,0.03,0.05,,
27:08.9,6.5,1700,80,3.13,0.46,18.71,0.03,0.05,,
27:11.1,0,1700,80.1,3.11,0.25,0,0.01,0.01,,
27:11.1,0,1700,80.1,3.11,0.25,0,0.01,0.01,,
27:13.4,5.3,1700,80.1,3.11,0.06,0.39,0,0,,
27:13.4,5.3,1700,80.1,3.11,0.06,0.39,0,0,,
27:13.4,5.3,1700,80.1,3.11,0.06,0.39,0,0,,
27:15.6,1.3,1700,80.1,3.12,0,0,0.01,0.01,,
27:17.9,7.7,1700,80,3.13,0,0,0.01,0.01,,
27:17.9,7.7,1700,80,3.13,0,0,0.01,0.01,,
27:20.1,12.2,1700,79.5,3.21,0,0.29,0.01,0.01,,
27:20.1,12.2,1700,79.5,3.21,0,0.29,0.01,0.01,,
27:22.3,0,1700,79.3,3.24,0.26,0.01,0,0,,
27:22.3,0,1700,79.3,3.24,0.26,0.01,0,0,,
27:24.5,25,1700,79.5,3.21,0.12,0.58,0.01,0,,
27:24.5,25,1700,79.5,3.21,0.12,0.58,0.01,0,,
27:26.8,15.5,1700,79.5,3.21,10.81,0,0.01,0.03,,
27:26.8,15.5,1700,79.5,3.21,10.81,0,0.01,0.03,,
27:29.0,10.8,1700,79.6,3.19,0.22,12.72,0,0,,
27:29.0,10.8,1700,79.6,3.19,0.22,12.72,0,0,,
27:31.3,0,1700,79.7,3.18,0.05,0.42,0.01,0,,
27:31.3,0,1700,79.7,3.18,0.05,0.42,0.01,0,,
27:33.5,2.4,1700,79.6,3.19,0,0,0.01,0.01,,
27:33.5,2.4,1700,79.6,3.19,0,0,0.01,0.01,,
27:35.8,3.9,1700,79.7,3.18,0,0,0,0,,
27:35.8,3.9,1700,79.7,3.18,0,0,0,0,,
27:35.8,3.9,1700,79.7,3.18,0,0,0,0,,
27:38.0,4.1,1700,79.8,3.17,12.24,0.55,0.01,0.02,,
27:38.0,4.1,1700,79.8,3.17,12.24,0.55,0.01,0.02,,
27:40.3,1.4,1700,79.7,3.17,2.84,0.13,0.01,0.01,,
27:40.3,1.4,1700,79.7,3.17,2.84,0.13,0.01,0.01,,
27:42.5,6.4,1700,79.6,3.2,23.94,0,0.01,0.58,,
27:42.5,6.4,1700,79.6,3.2,23.94,0,0.01,0.58,,
27:44.8,10.1,1700,79.8,3.17,4.47,0.17,0.01,0.01,,
27:44.8,10.1,1700,79.8,3.17,4.47,0.17,0.01,0.01,,
27:47.0,9.3,1700,79.7,3.17,2.79,0.18,0.01,0.07,,
27:47.0,9.3,1700,79.7,3.17,2.79,0.18,0.01,0.07,,
27:49.3,6.5,1700,79.7,3.17,3.01,0,0.01,0.01,,
27:49.3,6.5,1700,79.7,3.17,3.01,0,0.01,0.01,,
27:51.5,5.3,1700,79.7,3.18,0.54,0.36,0.01,0.11,,
27:51.5,5.3,1700,79.7,3.18,0.54,0.36,0.01,0.11,,
27:53.7,22.1,1700,79.7,3.17,1,0.75,0.01,0.01,,
27:53.7,22.1,1700,79.7,3.17,1,0.75,0.01,0.01,,
27:56.0,2.6,1700,79.7,3.18,1,0,0.02,0.16,,
27:56.0,2.6,1700,79.7,3.18,1,0,0.02,0.16,,
27:58.2,4.6,1700,79.7,3.17,4.25,0.37,0.01,0.01,,
27:58.2,4.6,1700,79.7,3.17,4.25,0.37,0.01,0.01,,
27:58.2,4.6,1700,79.7,3.17,4.25,0.37,0.01,0.01,,
28:00.5,11.4,1700,79.6,3.18,2.08,0,0.01,0.03,,
28:00.5,11.4,1700,79.6,3.18,2.08,0,0.01,0.03,,
28:02.8,16,1700,79.8,3.17,1.31,0,0.01,0.01,,
28:02.8,16,1700,79.8,3.17,1.31,0,0.01,0.01,,
28:05.1,13.8,1700,79.9,3.15,1.01,4.91,0.01,0.02,,
28:05.1,13.8,1700,79.9,3.15,1.01,4.91,0.01,0.02,,
28:07.3,22.8,1700,80.1,3.11,0.7,0,0,0.01,,
28:07.3,22.8,1700,80.1,3.11,0.7,0,0,0.01,,
28:09.5,9.1,1700,80,3.13,0.23,0.24,0.01,0.01,,
28:09.5,9.1,1700,80,3.13,0.23,0.24,0.01,0.01,,
28:11.8,12.2,1700,79.4,3.22,0,0,0.01,0.01,,
28:11.8,12.2,1700,79.4,3.22,0,0,0.01,0.01,,
28:14.0,18.1,1700,78.4,3.38,0,0,0.01,0.02,,
28:14.0,18.1,1700,78.4,3.38,0,0,0.01,0.02,,
28:16.3,13,1700,78.3,3.39,0.07,0.32,0,0,,
28:16.3,13,1700,78.3,3.39,0.07,0.32,0,0,,
28:18.5,8.7,1700,78.3,3.39,0,0,0.01,0.01,,
28:18.5,8.7,1700,78.3,3.39,0,0,0.01,0.01,,
28:18.5,8.7,1700,78.3,3.39,0,0,0.01,0.01,,
28:20.7,0,1700,78.2,3.41,0,0,0.01,0.01,,
28:20.7,0,1700,78.2,3.41,0,0,0.01,0.01,,
28:23.0,10.3,1700,78.2,3.41,0.28,0.86,0.01,0.01,,
28:23.0,10.3,1700,78.2,3.41,0.28,0.86,0.01,0.01,,
28:25.2,4.2,1700,78.2,3.4,0,0.06,0,0,,
28:25.2,4.2,1700,78.2,3.4,0,0.06,0,0,,
28:27.4,6.1,1700,78.2,3.41,0,0.18,0,0,,
28:27.4,6.1,1700,78.2,3.41,0,0.18,0,0,,
28:29.7,7.1,1700,78.3,3.4,0,0.17,0,0,,
28:29.7,7.1,1700,78.3,3.4,0,0.17,0,0,,
28:31.9,10.5,1700,78.3,3.4,0.06,0,0.01,0,,
28:31.9,10.5,1700,78.3,3.4,0.06,0,0.01,0,,
28:34.1,7.9,1700,78.4,3.37,0,0,0.01,0.01,,
28:34.1,7.9,1700,78.4,3.37,0,0,0.01,0.01,,
28:36.3,4.2,1700,78.9,3.3,0.02,0.2,0.01,0.02,,
28:36.3,4.2,1700,78.9,3.3,0.02,0.2,0.01,0.02,,
28:38.6,8.1,1700,78.9,3.3,0,0.23,0.01,0.01,,
28:38.6,8.1,1700,78.9,3.3,0,0.23,0.01,0.01,,
28:40.8,0,1700,78.9,3.3,0,0.1,0.01,0.01,,
28:40.8,0,1700,78.9,3.3,0,0.1,0.01,0.01,,
28:40.8,0,1700,78.9,3.3,0,0.1,0.01,0.01,,
28:43.0,3.8,1700,78.3,3.4,0,0,0.01,0.01,,
28:43.0,3.8,1700,78.3,3.4,0,0,0.01,0.01,,
28:45.2,0,1700,78.3,3.39,0,0,0.01,0.76,,
28:45.2,0,1700,78.3,3.39,0,0,0.01,0.76,,
28:47.5,0,1700,78.3,3.39,0,0.06,0,0,,
28:47.5,0,1700,78.3,3.39,0,0.06,0,0,,
28:49.7,6.3,1700,78.5,3.36,0.01,0,0.02,1.25,,
28:49.7,6.3,1700,78.5,3.36,0.01,0,0.02,1.25,,
28:51.9,0,1700,78.4,3.38,0,0,0.01,0.01,,
28:51.9,0,1700,78.4,3.38,0,0,0.01,0.01,,
28:54.2,8.5,1700,78.4,3.38,0,0.1,0.01,0.09,,
28:54.2,8.5,1700,78.4,3.38,0,0.1,0.01,0.09,,
28:56.4,0,1700,78.4,3.37,0,0,0.01,0.01,,
